sep=;
Execution Time;Execution Time UTC;ISIN;Publication Time;Publication Time UTC;CCY;Venue of execution (MIC Code);Venue of publication (MIC Code);Price notation;Transaction to be cleared;MMT Flags;Transaction ID Code;Price;Volume;Buyer;Seller;Trade type
2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SE0015811963;2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148220;212.100;485;;;
2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SE0015811963;2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148219;212.100;291;;;
2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SE0015811963;2022-04-05 09:33:32;2022-04-05T07:33:32.367000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148218;212.100;38;;;
2022-04-05 09:33:31;2022-04-05T07:33:31.250000Z;SE0015811963;2022-04-05 09:33:31;2022-04-05T07:33:31.250000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000148144;212.100;21;;;
2022-04-05 09:33:13;2022-04-05T07:33:13.110000Z;SE0015811963;2022-04-05 09:33:13;2022-04-05T07:33:13.110000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147361;212.150;47;;;
2022-04-05 09:33:09;2022-04-05T07:33:09.763000Z;SE0015811963;2022-04-05 09:33:09;2022-04-05T07:33:09.767000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147203;212.150;3;;;
2022-04-05 09:33:06;2022-04-05T07:33:06.450000Z;SE0015811963;2022-04-05 09:33:06;2022-04-05T07:33:06.450000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147032;212.250;9;;;
2022-04-05 09:33:06;2022-04-05T07:33:06.247000Z;SE0015811963;2022-04-05 09:33:06;2022-04-05T07:33:06.247000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000147024;212.200;47;;;
2022-04-05 09:32:54;2022-04-05T07:32:54.137000Z;SE0015811963;2022-04-05 09:32:54;2022-04-05T07:32:54.137000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000146513;212.300;10;;;
2022-04-05 09:32:40;2022-04-05T07:32:40.863000Z;SE0015811963;2022-04-05 09:32:40;2022-04-05T07:32:40.863000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145905;212.300;23;;;
2022-04-05 09:32:37;2022-04-05T07:32:37.823000Z;SE0015811963;2022-04-05 09:32:37;2022-04-05T07:32:37.823000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145775;212.350;50;;;
2022-04-05 09:32:36;2022-04-05T07:32:36.937000Z;SE0015811963;2022-04-05 09:32:36;2022-04-05T07:32:36.937000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145748;212.250;10;;;
2022-04-05 09:32:36;2022-04-05T07:32:36.687000Z;SE0015811963;2022-04-05 09:32:36;2022-04-05T07:32:36.687000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145732;212.350;5;;;
2022-04-05 09:32:34;2022-04-05T07:32:34.370000Z;SE0015811963;2022-04-05 09:32:34;2022-04-05T07:32:34.370000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145644;212.250;176;;;
2022-04-05 09:32:30;2022-04-05T07:32:30.943000Z;SE0015811963;2022-04-05 09:32:30;2022-04-05T07:32:30.943000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000145486;212.350;178;;;
2022-04-05 09:32:23;2022-04-05T07:32:23.493000Z;SE0015811963;2022-04-05 09:32:23;2022-04-05T07:32:23.493000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144848;212.300;5;;;
2022-04-05 09:32:20;2022-04-05T07:32:20.800000Z;SE0015811963;2022-04-05 09:32:20;2022-04-05T07:32:20.800000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144640;212.200;50;;;
2022-04-05 09:32:20;2022-04-05T07:32:20.233000Z;SE0015811963;2022-04-05 09:32:20;2022-04-05T07:32:20.233000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144623;212.250;50;;;
2022-04-05 09:32:11;2022-04-05T07:32:11.847000Z;SE0015811963;2022-04-05 09:32:11;2022-04-05T07:32:11.850000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000144271;212.250;14;;;
2022-04-05 09:32:05;2022-04-05T07:32:05.277000Z;SE0015811963;2022-04-05 09:32:05;2022-04-05T07:32:05.277000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143939;212.250;49;;;
2022-04-05 09:32:05;2022-04-05T07:32:05.277000Z;SE0015811963;2022-04-05 09:32:05;2022-04-05T07:32:05.277000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050140389;212.300;1;;;Standard Routed Trade
2022-04-05 09:32:03;2022-04-05T07:32:03.023000Z;SE0015811963;2022-04-05 09:32:03;2022-04-05T07:32:03.023000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143858;212.300;125;;;
2022-04-05 09:32:01;2022-04-05T07:32:01.587000Z;SE0015811963;2022-04-05 09:32:01;2022-04-05T07:32:01.587000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143789;212.300;30;;;
2022-04-05 09:31:53;2022-04-05T07:31:53.880000Z;SE0015811963;2022-04-05 09:31:53;2022-04-05T07:31:53.880000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143367;212.250;4;;;
2022-04-05 09:31:53;2022-04-05T07:31:53.613000Z;SE0015811963;2022-04-05 09:31:53;2022-04-05T07:31:53.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000143322;212.200;22;;;
2022-04-05 09:31:46;2022-04-05T07:31:46.927000Z;SE0015811963;2022-04-05 09:31:46;2022-04-05T07:31:46.927000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142848;212.200;1;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142570;212.300;2922;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142569;212.300;5578;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.183000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142568;212.300;350;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.077000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.077000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142561;212.400;151;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142560;212.350;223;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142559;212.350;3;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142558;212.400;151;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142557;212.400;436;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142556;212.400;417;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142555;212.400;495;;;
2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SE0015811963;2022-04-05 09:31:40;2022-04-05T07:31:40.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142554;212.400;350;;;
2022-04-05 09:31:39;2022-04-05T07:31:39.247000Z;SE0015811963;2022-04-05 09:31:39;2022-04-05T07:31:39.247000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142511;212.350;2;;;
2022-04-05 09:31:35;2022-04-05T07:31:35.653000Z;SE0015811963;2022-04-05 09:31:35;2022-04-05T07:31:35.653000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050138883;212.400;9;;;Standard Routed Trade
2022-04-05 09:31:27;2022-04-05T07:31:27.980000Z;SE0015811963;2022-04-05 09:31:27;2022-04-05T07:31:27.980000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000142022;212.450;2;;;
2022-04-05 09:31:14;2022-04-05T07:31:14.787000Z;SE0015811963;2022-04-05 09:31:14;2022-04-05T07:31:14.787000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141426;212.400;100;;;
2022-04-05 09:31:11;2022-04-05T07:31:11.197000Z;SE0015811963;2022-04-05 09:31:11;2022-04-05T07:31:11.197000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141293;212.450;1;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141248;212.450;117;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141247;212.450;233;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.253000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141246;212.450;5;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.093000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.093000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141239;212.500;93;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.093000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.093000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141238;212.500;350;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.073000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141237;212.500;48;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.073000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.073000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141236;212.500;939;;;
2022-04-05 09:31:10;2022-04-05T07:31:10.067000Z;SE0015811963;2022-04-05 09:31:10;2022-04-05T07:31:10.067000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000141235;212.500;2;;;
2022-04-05 09:30:54;2022-04-05T07:30:54.917000Z;SE0015811963;2022-04-05 09:30:54;2022-04-05T07:30:54.917000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140354;212.450;6;;;
2022-04-05 09:30:54;2022-04-05T07:30:54.807000Z;SE0015811963;2022-04-05 09:30:54;2022-04-05T07:30:54.807000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000140336;212.450;350;;;
2022-04-05 09:30:40;2022-04-05T07:30:40.203000Z;SE0015811963;2022-04-05 09:30:40;2022-04-05T07:30:40.203000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000139592;212.350;42;;;
2022-04-05 09:30:40;2022-04-05T07:30:40.203000Z;SE0015811963;2022-04-05 09:30:40;2022-04-05T07:30:40.203000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000139591;212.350;350;;;
2022-04-05 09:30:29;2022-04-05T07:30:29.037000Z;SE0015811963;2022-04-05 09:30:29;2022-04-05T07:30:29.037000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000138936;212.450;1;;;
2022-04-05 09:30:27;2022-04-05T07:30:27.350000Z;SE0015811963;2022-04-05 09:30:27;2022-04-05T07:30:27.350000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000138830;212.450;290;;;
2022-04-05 09:30:19;2022-04-05T07:30:19.967000Z;SE0015811963;2022-04-05 09:30:19;2022-04-05T07:30:19.967000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000138456;212.450;11;;;
2022-04-05 09:30:05;2022-04-05T07:30:05.077000Z;SE0015811963;2022-04-05 09:30:05;2022-04-05T07:30:05.077000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137690;212.400;191;;;
2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SE0015811963;2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137649;212.400;5;;;
2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SE0015811963;2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137648;212.400;240;;;
2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SE0015811963;2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137647;212.400;47;;;
2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SE0015811963;2022-04-05 09:30:04;2022-04-05T07:30:04.743000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137646;212.400;350;;;
2022-04-05 09:30:03;2022-04-05T07:30:03.027000Z;SE0015811963;2022-04-05 09:30:03;2022-04-05T07:30:03.027000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137328;212.500;2;;;
2022-04-05 09:30:03;2022-04-05T07:30:03.027000Z;SE0015811963;2022-04-05 09:30:03;2022-04-05T07:30:03.027000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000137327;212.500;2;;;
2022-04-05 09:29:55;2022-04-05T07:29:55.103000Z;SE0015811963;2022-04-05 09:29:55;2022-04-05T07:29:55.107000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000136864;212.500;220;;;
2022-04-05 09:29:55;2022-04-05T07:29:55.103000Z;SE0015811963;2022-04-05 09:29:55;2022-04-05T07:29:55.107000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000136863;212.500;22;;;
2022-04-05 09:29:55;2022-04-05T07:29:55.103000Z;SE0015811963;2022-04-05 09:29:55;2022-04-05T07:29:55.103000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000136862;212.500;117;;;
2022-04-05 09:29:39;2022-04-05T07:29:39.613000Z;SE0015811963;2022-04-05 09:29:39;2022-04-05T07:29:39.613000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135995;212.300;350;;;
2022-04-05 09:29:39;2022-04-05T07:29:39.590000Z;SE0015811963;2022-04-05 09:29:39;2022-04-05T07:29:39.590000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135989;212.350;1969;;;
2022-04-05 09:29:35;2022-04-05T07:29:35.510000Z;SE0015811963;2022-04-05 09:29:35;2022-04-05T07:29:35.510000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135821;212.350;1;;;
2022-04-05 09:29:30;2022-04-05T07:29:30.063000Z;SE0015811963;2022-04-05 09:29:30;2022-04-05T07:29:30.063000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050132611;212.400;4;;;Standard Routed Trade
2022-04-05 09:29:21;2022-04-05T07:29:21.857000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.857000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050132291;212.350;204;;;Standard Routed Trade
2022-04-05 09:29:21;2022-04-05T07:29:21.857000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.857000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050132290;212.350;100;;;Standard Routed Trade
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135281;212.350;350;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135280;212.350;350;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135279;212.350;485;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135278;212.350;350;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135277;212.300;350;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.837000Z;SEK;XSTO;XSTO;MonetaryAmount;N;45-3-----PH---;F050132279;212.300;132;;;Standard Routed Trade
2022-04-05 09:29:21;2022-04-05T07:29:21.817000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.817000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135275;212.300;350;;;
2022-04-05 09:29:21;2022-04-05T07:29:21.817000Z;SE0015811963;2022-04-05 09:29:21;2022-04-05T07:29:21.817000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135274;212.300;350;;;
2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SE0015811963;2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135244;212.250;216;;;
2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SE0015811963;2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135243;212.250;350;;;
2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SE0015811963;2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135242;212.250;64;;;
2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SE0015811963;2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135241;212.250;117;;;
2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SE0015811963;2022-04-05 09:29:20;2022-04-05T07:29:20.530000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135240;212.250;131;;;
2022-04-05 09:29:19;2022-04-05T07:29:19.097000Z;SE0015811963;2022-04-05 09:29:19;2022-04-05T07:29:19.097000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135215;212.300;236;;;
2022-04-05 09:29:15;2022-04-05T07:29:15.197000Z;SE0015811963;2022-04-05 09:29:15;2022-04-05T07:29:15.197000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135067;212.300;13;;;
2022-04-05 09:29:15;2022-04-05T07:29:15.197000Z;SE0015811963;2022-04-05 09:29:15;2022-04-05T07:29:15.197000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000135066;212.300;7;;;
2022-04-05 09:29:02;2022-04-05T07:29:02.207000Z;SE0015811963;2022-04-05 09:29:02;2022-04-05T07:29:02.207000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134550;212.350;20;;;
2022-04-05 09:28:57;2022-04-05T07:28:57.327000Z;SE0015811963;2022-04-05 09:28:57;2022-04-05T07:28:57.327000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134307;212.350;3;;;
2022-04-05 09:28:56;2022-04-05T07:28:56.190000Z;SE0015811963;2022-04-05 09:28:56;2022-04-05T07:28:56.190000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134212;212.350;6;;;
2022-04-05 09:28:55;2022-04-05T07:28:55.590000Z;SE0015811963;2022-04-05 09:28:55;2022-04-05T07:28:55.590000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134204;212.300;1;;;
2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SE0015811963;2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134132;212.250;69;;;
2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SE0015811963;2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134131;212.250;30;;;
2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SE0015811963;2022-04-05 09:28:53;2022-04-05T07:28:53.017000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134130;212.250;1;;;
2022-04-05 09:28:52;2022-04-05T07:28:52.163000Z;SE0015811963;2022-04-05 09:28:52;2022-04-05T07:28:52.163000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134113;212.300;250;;;
2022-04-05 09:28:51;2022-04-05T07:28:51.010000Z;SE0015811963;2022-04-05 09:28:51;2022-04-05T07:28:51.010000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000134078;212.300;990;;;
2022-04-05 09:28:42;2022-04-05T07:28:42.933000Z;SE0015811963;2022-04-05 09:28:42;2022-04-05T07:28:42.933000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000133729;212.500;3;;;
2022-04-05 09:28:41;2022-04-05T07:28:41.480000Z;SE0015811963;2022-04-05 09:28:41;2022-04-05T07:28:41.480000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000133607;212.450;321;;;
2022-04-05 09:28:35;2022-04-05T07:28:35.617000Z;SE0015811963;2022-04-05 09:28:35;2022-04-05T07:28:35.617000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000133216;212.450;24;;;
2022-04-05 09:28:25;2022-04-05T07:28:25.347000Z;SE0015811963;2022-04-05 09:28:25;2022-04-05T07:28:25.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132902;212.450;350;;;
2022-04-05 09:28:25;2022-04-05T07:28:25.347000Z;SE0015811963;2022-04-05 09:28:25;2022-04-05T07:28:25.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132901;212.450;10;;;
2022-04-05 09:28:24;2022-04-05T07:28:24.887000Z;SE0015811963;2022-04-05 09:28:24;2022-04-05T07:28:24.887000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132894;212.400;48;;;
2022-04-05 09:28:24;2022-04-05T07:28:24.347000Z;SE0015811963;2022-04-05 09:28:24;2022-04-05T07:28:24.347000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132867;212.450;15;;;
2022-04-05 09:28:17;2022-04-05T07:28:17.773000Z;SE0015811963;2022-04-05 09:28:17;2022-04-05T07:28:17.773000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132557;212.300;350;;;
2022-04-05 09:28:11;2022-04-05T07:28:11.553000Z;SE0015811963;2022-04-05 09:28:11;2022-04-05T07:28:11.553000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132355;212.300;1;;;
2022-04-05 09:28:05;2022-04-05T07:28:05.800000Z;SE0015811963;2022-04-05 09:28:05;2022-04-05T07:28:05.800000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132028;212.350;7;;;
2022-04-05 09:28:05;2022-04-05T07:28:05.087000Z;SE0015811963;2022-04-05 09:28:05;2022-04-05T07:28:05.087000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000132009;212.350;35;;;
2022-04-05 09:28:02;2022-04-05T07:28:02.800000Z;SE0015811963;2022-04-05 09:28:02;2022-04-05T07:28:02.800000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131878;212.400;350;;;
2022-04-05 09:27:57;2022-04-05T07:27:57.550000Z;SE0015811963;2022-04-05 09:27:57;2022-04-05T07:27:57.550000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131628;212.450;2;;;
2022-04-05 09:27:56;2022-04-05T07:27:56.340000Z;SE0015811963;2022-04-05 09:27:56;2022-04-05T07:27:56.340000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131600;212.500;4;;;
2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SE0015811963;2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131539;212.450;297;;;
2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SE0015811963;2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131538;212.450;47;;;
2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SE0015811963;2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131537;212.450;7;;;
2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SE0015811963;2022-04-05 09:27:55;2022-04-05T07:27:55.893000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131536;212.450;250;;;
2022-04-05 09:27:51;2022-04-05T07:27:51.200000Z;SE0015811963;2022-04-05 09:27:51;2022-04-05T07:27:51.200000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131248;212.550;10;;;
2022-04-05 09:27:47;2022-04-05T07:27:47.987000Z;SE0015811963;2022-04-05 09:27:47;2022-04-05T07:27:47.987000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000131068;212.550;5;;;
2022-04-05 09:27:45;2022-04-05T07:27:45.137000Z;SE0015811963;2022-04-05 09:27:45;2022-04-05T07:27:45.137000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000130885;212.600;6;;;
2022-04-05 09:27:45;2022-04-05T07:27:45.137000Z;SE0015811963;2022-04-05 09:27:45;2022-04-05T07:27:45.137000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000130884;212.600;300;;;
2022-04-05 09:27:42;2022-04-05T07:27:42.030000Z;SE0015811963;2022-04-05 09:27:42;2022-04-05T07:27:42.030000Z;SEK;XSTO;XSTO;MonetaryAmount;N;12-------PH---;000130608;212.500;5;;;
